face_local_index,x_over_c,y_over_c,surface,Cp
542,0.9091115000000001,0.02394055,upper,-0.059952831
543,0.9117554999999999,0.0232925,upper,-0.058620489
544,0.9143985,0.0226417,upper,-0.057320444
545,0.9170415,0.021988200000000003,upper,-0.056055646
546,0.919684,0.021332049999999998,upper,-0.054821756
547,0.9223254999999999,0.0206732,upper,-0.053618637
548,0.9249665,0.02001165,upper,-0.052445497
549,0.9276074999999999,0.0193474,upper,-0.051300117
550,0.9302475,0.01868045,upper,-0.050183941
551,0.932887,0.01801075,upper,-0.049093181
552,0.9355260000000001,0.01733835,upper,-0.048029759
553,0.938164,0.016663249999999998,upper,-0.046989682
554,0.9408019999999999,0.01598535,upper,-0.045975444
555,0.9434395,0.015304749999999999,upper,-0.044983043
556,0.9460765,0.01462145,upper,-0.044014889
557,0.9487125000000001,0.013935349999999999,upper,-0.043068449
558,0.9513480000000001,0.013246500000000001,upper,-0.042144978
559,0.953983,0.0125549,upper,-0.041242295
560,0.9566175000000001,0.011860550000000001,upper,-0.040361138
561,0.9592514999999999,0.01116345,upper,-0.039500924
562,0.9618844999999999,0.010463549999999999,upper,-0.038661572
563,0.9645174999999999,0.009760854999999999,upper,-0.037844999
564,0.9671495,0.009055384999999999,upper,-0.037048014
565,0.969781,0.008347135,upper,-0.03627398
566,0.9724119999999999,0.007636085000000001,upper,-0.03551801
567,0.975042,0.00692223,upper,-0.034773762
568,0.9776720000000001,0.0062055700000000005,upper,-0.034041699
569,0.9803010000000001,0.005486095,upper,-0.033284487
570,0.9829295,0.0047637949999999995,upper,-0.032519031
571,0.9855575,0.00403867,upper,-0.031632341
572,0.9881845,0.00331071,upper,-0.030730673
573,0.9908115,0.0025799100000000004,upper,-0.029450113
574,0.9934375000000001,0.0018462650000000001,upper,-0.028348796
575,0.9960625000000001,0.0011097625,upper,-0.026125029
576,0.9986875,0.0003703975,upper,-0.025381551
577,0.2070165,-0.027035,lower,0.52266032
578,0.20963099999999998,-0.0269268,lower,0.52061443
579,0.2122445,-0.02681695,lower,0.51864584
580,0.214857,-0.026705450000000002,lower,0.51668712
581,0.2174685,-0.026592449999999997,lower,0.5146937
582,0.220079,-0.02647805,lower,0.51263033
583,0.222689,-0.026362299999999998,lower,0.5105253
584,0.22529849999999998,-0.0262452,lower,0.50839724
585,0.22790700000000003,-0.02612685,lower,0.50626942
586,0.23051449999999998,-0.0260074,lower,0.50415996
587,0.2331215,-0.02588685,lower,0.50207577
588,0.235728,-0.02576525,lower,0.50001884
589,0.23833349999999998,-0.02564265,lower,0.49800597
590,0.2409385,-0.02551915,lower,0.49604122
591,0.243543,-0.025394800000000002,lower,0.49408204
592,0.246147,-0.02526965,lower,0.49218851
593,0.24875049999999999,-0.02514375,lower,0.49030227
594,0.251353,-0.02501715,lower,0.48846273
595,0.253955,-0.02488995,lower,0.48666127
596,0.256557,-0.02476215,lower,0.48486057
597,0.259158,-0.024633799999999997,lower,0.48308035
598,0.2617585,-0.024505000000000002,lower,0.48136933
599,0.264359,-0.0243758,lower,0.4796288
600,0.266959,-0.024246149999999998,lower,0.47794499
601,0.26955850000000003,-0.024116149999999996,lower,0.47627655
602,0.2721575,-0.0239859,lower,0.47464242
603,0.274756,-0.0238554,lower,0.47301322
604,0.277354,-0.0237247,lower,0.47141071
605,0.279952,-0.023593850000000003,lower,0.46982401
606,0.2825495,-0.0234629,lower,0.46823947
607,0.285147,-0.02333185,lower,0.46670011
608,0.287744,-0.0232008,lower,0.46513929
609,0.2903405,-0.02306975,lower,0.46363919
610,0.292937,-0.0229387,lower,0.46213092
611,0.2955335,-0.0228078,lower,0.46065192
612,0.29813,-0.022677,lower,0.45916618
613,0.3007255,-0.02254635,lower,0.45770039
614,0.30332099999999995,-0.02241595,lower,0.45626347
615,0.3059165,-0.02228575,lower,0.45479377
616,0.3085115,-0.0221558,lower,0.45338916
617,0.311107,-0.0220262,lower,0.45195892
618,0.3137025,-0.02189695,lower,0.45053628
619,0.316297,-0.021768049999999997,lower,0.44912644
620,0.3188915,-0.0216396,lower,0.44775247
621,0.3214865,-0.021511600000000002,lower,0.4463479
622,0.3240815,-0.021384,lower,0.44497196
623,0.326676,-0.021256950000000004,lower,0.44358631
624,0.3292705,-0.02113045,lower,0.44222769
625,0.33186499999999997,-0.021004500000000002,lower,0.44083883
626,0.3344595,-0.0208792,lower,0.43948548
627,0.337054,-0.0207545,lower,0.43809196
628,0.3396485,-0.02063045,lower,0.43674596
629,0.342243,-0.0205071,lower,0.43536163
630,0.3448375,-0.0203845,lower,0.43400889
631,0.347432,-0.020262649999999997,lower,0.43261551
632,0.3500265,-0.02014155,lower,0.43126377
633,0.35262150000000003,-0.02002125,lower,0.42988536
634,0.3552165,-0.0199018,lower,0.42849879
635,0.35781150000000006,-0.01978325,lower,0.42710799
636,0.3604065,-0.01966555,lower,0.42571167
637,0.3630015,-0.01954875,lower,0.42430555
638,0.3655965,-0.0194329,lower,0.42288932
639,0.36819199999999996,-0.019318000000000002,lower,0.42147368
640,0.3707875,-0.019204099999999998,lower,0.42000828
641,0.373383,-0.0190912,lower,0.4185684
642,0.37597899999999995,-0.018979299999999998,lower,0.41708183
643,0.378575,-0.0188685,lower,0.41559671
644,0.381171,-0.018758800000000003,lower,0.41406469
645,0.38376750000000004,-0.0186502,lower,0.41253668
646,0.386364,-0.01854275,lower,0.41093011
647,0.38896050000000004,-0.01843645,lower,0.40933995
648,0.3915575,-0.018331300000000002,lower,0.40766802
649,0.394155,-0.01822735,lower,0.40597961
650,0.396753,-0.01812465,lower,0.40419463
651,0.399356,-0.01802315,lower,0.4023771
652,0.40198049999999996,-0.017922200000000003,lower,0.40031892
653,0.404622,-0.0178209,lower,0.39799241
654,0.4072635,-0.017719,lower,0.39606077
655,0.40990499999999996,-0.01761655,lower,0.39421119
656,0.412547,-0.01751355,lower,0.39242766
657,0.4151885,-0.01740995,lower,0.39069424
658,0.41783000000000003,-0.017305849999999998,lower,0.38904822
659,0.42047249999999997,-0.017201300000000003,lower,0.38742429
660,0.423115,-0.01709625,lower,0.38583099
661,0.425757,-0.0169907,lower,0.3842956
662,0.4283995,-0.0168847,lower,0.38280742
663,0.4310425,-0.0167783,lower,0.38132664
664,0.4336855,-0.0166715,lower,0.37987761
665,0.4363285,-0.016564350000000002,lower,0.37845303
666,0.4389715,-0.0164568,lower,0.37706165
667,0.4416145,-0.01634885,lower,0.37568387
668,0.44425800000000004,-0.0162406,lower,0.37435628
669,0.44690199999999997,-0.016132050000000002,lower,0.37300708
670,0.449546,-0.0160232,lower,0.37168714
671,0.45219,-0.01591405,lower,0.37040068
672,0.454834,-0.015804600000000002,lower,0.36910788
673,0.4574785,-0.0156949,lower,0.36787021
674,0.4601235,-0.015585000000000002,lower,0.36660278
675,0.4627685,-0.01547485,lower,0.3653598
676,0.4654135,-0.0153645,lower,0.36414874
677,0.4680585,-0.01525395,lower,0.3629233
678,0.47070399999999996,-0.015143199999999999,lower,0.36175052
679,0.47335000000000005,-0.01503235,lower,0.36054333
680,0.47599600000000003,-0.01492135,lower,0.35936294
681,0.478642,-0.014810150000000001,lower,0.358203
682,0.48128799999999994,-0.014698850000000001,lower,0.35704895
683,0.4839345,-0.01458745,lower,0.35591842
684,0.4865815,-0.01447595,lower,0.35476812
685,0.48922849999999996,-0.0143644,lower,0.35365321
686,0.49187549999999997,-0.0142528,lower,0.35252421
687,0.494523,-0.01414115,lower,0.35142365
688,0.49717100000000003,-0.014029400000000001,lower,0.35031657
689,0.499819,-0.01391765,lower,0.34922693
690,0.502467,-0.0138059,lower,0.34813355
691,0.505115,-0.01369415,lower,0.34706851
692,0.5077635,-0.01358245,lower,0.34599122
693,0.5104125,-0.01347075,lower,0.34490968
694,0.513062,-0.01335905,lower,0.34386036
695,0.5157115000000001,-0.0132474,lower,0.34279827
696,0.5183610000000001,-0.013135850000000001,lower,0.34175756
697,0.521011,-0.01302435,lower,0.34070372
698,0.5236609999999999,-0.012912950000000001,lower,0.33966567
699,0.5263114999999999,-0.01280165,lower,0.33863364
700,0.5289625,-0.012690449999999999,lower,0.33759439
701,0.5316135,-0.0125794,lower,0.33656334
702,0.5342645,-0.01246845,lower,0.33553737
703,0.536916,-0.0123576,lower,0.33452992
704,0.539568,-0.012246899999999998,lower,0.33350944
705,0.54222,-0.0121364,lower,0.33250487
706,0.5448725,-0.012026100000000001,lower,0.331491
707,0.547525,-0.01191595,lower,0.33047377
708,0.5501775,-0.011806,lower,0.32948938
709,0.5528310000000001,-0.011696249999999998,lower,0.32848227
710,0.5554844999999999,-0.0115867,lower,0.32747841
711,0.5581379999999999,-0.011477399999999999,lower,0.32649091
712,0.5607925,-0.0113683,lower,0.32549548
713,0.5634469999999999,-0.01125945,lower,0.32449439
714,0.5661015,-0.01115085,lower,0.3235132
715,0.5687565,-0.0110425,lower,0.32252144
716,0.5714115,-0.0109344,lower,0.32153149
717,0.574067,-0.01082655,lower,0.32056705
718,0.576723,-0.010719049999999999,lower,0.31956219
719,0.579379,-0.01061185,lower,0.3185851
720,0.5820354999999999,-0.010504900000000001,lower,0.31760908
721,0.5846925000000001,-0.010398250000000001,lower,0.31661349
722,0.5873495,-0.010291950000000001,lower,0.31564044
723,0.5900070000000001,-0.010186,lower,0.31466026
724,0.592665,-0.01008035,lower,0.31366125
725,0.595323,-0.009975015,lower,0.31269202
726,0.597981,-0.00987004,lower,0.31170599
727,0.6006395,-0.009765435000000001,lower,0.31073889
728,0.6032985,-0.00966119,lower,0.30974518
729,0.605958,-0.009557315,lower,0.30876996
730,0.6086180000000001,-0.009453815,lower,0.30777674
731,0.611278,-0.0093507,lower,0.30679465
732,0.613938,-0.009247975,lower,0.30580854
733,0.6165985,-0.00914565,lower,0.30483271
734,0.6192595,-0.00904373,lower,0.3038355
735,0.621921,-0.008942215,lower,0.30285509
736,0.624583,-0.008841115,lower,0.30185752
737,0.627245,-0.00874044,lower,0.30086788
738,0.629907,-0.008640195,lower,0.29987638
739,0.6325695,-0.008540385,lower,0.29889004
740,0.6352325,-0.008441015,lower,0.2978861
741,0.637896,-0.008342095,lower,0.2968946
742,0.64056,-0.008243625000000001,lower,0.29588524
743,0.643224,-0.008145610000000001,lower,0.29488133
744,0.6458885000000001,-0.00804806,lower,0.29388429
745,0.648553,-0.00795098,lower,0.29286132
746,0.651218,-0.007854375,lower,0.2918726
747,0.6538835000000001,-0.0077582449999999996,lower,0.2908356
748,0.6565489999999999,-0.0076625949999999995,lower,0.28983629
749,0.6592155,-0.007567435,lower,0.28881523
750,0.6618825,-0.00747277,lower,0.287783
751,0.6645495,-0.007378605,lower,0.28675774
752,0.6672164999999999,-0.00728494,lower,0.28572719
753,0.669884,-0.00719178,lower,0.28470233
754,0.6725519999999999,-0.007099135,lower,0.28365742
755,0.6752205,-0.007006999999999999,lower,0.28262234
756,0.6778895,-0.0069153850000000005,lower,0.28157076
757,0.6805585000000001,-0.006824295,lower,0.28052071
758,0.683228,-0.00673373,lower,0.27947509
759,0.685898,-0.006643700000000001,lower,0.27840913
760,0.6885680000000001,-0.0065542000000000005,lower,0.27734766
761,0.6912385,-0.006465235,lower,0.27629014
762,0.6939095,-0.006376815,lower,0.27521057
763,0.696581,-0.00628894,lower,0.27414143
764,0.699253,-0.006201614999999999,lower,0.27305208
765,0.701925,-0.00611484,lower,0.27196582
766,0.7045975,-0.006028615,lower,0.27088142
767,0.7072704999999999,-0.005942945,lower,0.2697771
768,0.709944,-0.0058578400000000004,lower,0.26868201
769,0.712618,-0.0057732949999999995,lower,0.26756632
770,0.715292,-0.005689315,lower,0.26645405
771,0.7179665000000001,-0.0056059050000000004,lower,0.26534049
772,0.7206415,-0.00552306,lower,0.26420922
773,0.7233165,-0.00544079,lower,0.26308084
774,0.725992,-0.0053590949999999995,lower,0.26194738
775,0.7286685,-0.00527797,lower,0.26080428
776,0.7313449999999999,-0.0051974249999999994,lower,0.25964015
777,0.7340220000000001,-0.005117465,lower,0.25850259
778,0.7366995,-0.0050380849999999994,lower,0.25731655
779,0.739377,-0.004959285,lower,0.25615982
780,0.742055,-0.004881075,lower,0.25497444
781,0.7447334999999999,-0.00480345,lower,0.25379324
782,0.7474129999999999,-0.00472641,lower,0.252599
783,0.7500924999999999,-0.004649965000000001,lower,0.25138447
784,0.752772,-0.00457411,lower,0.25018689
785,0.7554525000000001,-0.0044988450000000004,lower,0.24896795
786,0.7581335,-0.00442417,lower,0.24773444
787,0.7608145,-0.00435009,lower,0.24650133
788,0.763496,-0.004276604999999999,lower,0.24526306
789,0.766178,-0.004203715,lower,0.24400566
790,0.76886,-0.004131419999999999,lower,0.2427453
791,0.7715425,-0.004059719999999999,lower,0.24148214
792,0.7742260000000001,-0.00398862,lower,0.24019996
793,0.7769100000000001,-0.003918115,lower,0.23890495
794,0.779594,-0.003848205,lower,0.23760551
795,0.7822785,-0.003778895,lower,0.23630077
796,0.7849634999999999,-0.00371018,lower,0.23497505
797,0.7876489999999999,-0.003642065,lower,0.23364871
798,0.790335,-0.0035745449999999997,lower,0.23230149
799,0.793021,-0.00350762,lower,0.23094964
800,0.7957075,-0.003441295,lower,0.22959145
801,0.798395,-0.003375565,lower,0.22821307
802,0.801083,-0.00331043,lower,0.2268197
803,0.803771,-0.00324589,lower,0.22542035
804,0.8064595,-0.0031819500000000002,lower,0.22401171
805,0.8091485,-0.0031186,lower,0.22257972
806,0.811838,-0.00305584,lower,0.22114635
807,0.8145279999999999,-0.002993675,lower,0.21968857
808,0.8172185,-0.002932095,lower,0.21822695
809,0.8199095,-0.0028711049999999997,lower,0.21674148
810,0.8226005,-0.00281071,lower,0.21524736
811,0.8252919999999999,-0.0027509,lower,0.2137416
812,0.8279844999999999,-0.00269167,lower,0.21221564
813,0.8306775000000001,-0.0026330249999999998,lower,0.21066895
814,0.8333705,-0.0025749650000000002,lower,0.20911284
815,0.836064,-0.0025174850000000003,lower,0.20754236
816,0.8387585000000001,-0.0024605850000000004,lower,0.20595108
817,0.841453,-0.00240426,lower,0.20433191
818,0.8441479999999999,-0.00234851,lower,0.2027199
819,0.846844,-0.00229333,lower,0.20106348
820,0.84954,-0.00223872,lower,0.19940028
821,0.8522365000000001,-0.002184685,lower,0.19771988
822,0.8549335,-0.002131215,lower,0.19600856
823,0.8576309999999999,-0.002078305,lower,0.19428819
824,0.860329,-0.0020259550000000003,lower,0.19253388
825,0.8630275000000001,-0.001974165,lower,0.19076843
826,0.8657265,-0.001922935,lower,0.18896785
827,0.8684259999999999,-0.001872255,lower,0.18715238
828,0.8711260000000001,-0.001822125,lower,0.18530444
829,0.8738265,-0.0017725450000000002,lower,0.18343721
830,0.8765275,-0.001723505,lower,0.18153409
831,0.879229,-0.0016750049999999998,lower,0.17961349
832,0.881931,-0.001627045,lower,0.17765415
833,0.8846335000000001,-0.0015796249999999999,lower,0.17567111
834,0.8873369999999999,-0.0015327350000000001,lower,0.17365252
835,0.8900405,-0.0014863699999999999,lower,0.17159358
836,0.8927444999999999,-0.00144053,lower,0.16952002
837,0.8954495,-0.00139521,lower,0.16738956
838,0.8981545,-0.001350405,lower,0.16523148
839,0.90086,-0.001306115,lower,0.16303667
840,0.9035664999999999,-0.001262335,lower,0.16079492
841,0.9062735,-0.0012190550000000001,lower,0.15850731
842,0.9089805,-0.00117628,lower,0.15617911
843,0.9116879999999999,-0.001134005,lower,0.15380463
844,0.9143965000000001,-0.0010922199999999999,lower,0.15137612
845,0.9171055,-0.0010509249999999999,lower,0.14888834
846,0.919815,-0.0010101145,lower,0.14635321
847,0.922525,-0.0009697825,lower,0.14374929
848,0.9252355000000001,-0.000929926,lower,0.14109013
849,0.9279465,-0.0008905395,lower,0.13835427
850,0.930658,-0.000851619,lower,0.13555433
851,0.9333705,-0.0008131595000000001,lower,0.13267108
852,0.9360835,-0.000775156,lower,0.12970184
853,0.9387965,-0.000737604,lower,0.12664793
854,0.9415100000000001,-0.0007004975,lower,0.12350109
855,0.9442245,-0.000663832,lower,0.12024509
856,0.9469395,-0.000627602,lower,0.11687308
857,0.949655,-0.000591802,lower,0.11338474
858,0.9523714999999999,-0.0005564275,lower,0.10975663
859,0.9550885,-0.0005214725,lower,0.10597774
860,0.9578055,-0.000486931,lower,0.10204036
861,0.960523,-0.00045279749999999996,lower,0.097925253
862,0.9632415000000001,-0.000419067,lower,0.093602178
863,0.9659610000000001,-0.00038573350000000004,lower,0.089050924
864,0.968681,-0.0003527905,lower,0.084238316
865,0.971401,-0.00032023200000000005,lower,0.07913626
866,0.9741215,-0.0002880525,lower,0.073697301
867,0.9768429999999999,-0.000256246,lower,0.067853577
868,0.979565,-0.00022480600000000003,lower,0.06153426
869,0.9822875,-0.000193726,lower,0.054640268
870,0.985011,-0.00016299950000000002,lower,0.047032697
871,0.987735,-0.000132621,lower,0.038464528
872,0.9904595,-0.00010258334999999999,lower,0.028708508
873,0.9931844999999999,-7.28796e-05,lower,0.016880271
874,0.99591,-4.350355e-05,lower,0.0022801788
875,0.9986364999999999,-1.44483e-05,lower,-0.019083149
